-2.4	139	-4	  1.9621
-2.4	139	-4	  1.9668
-2.4	139	-4	  1.9726
-2.4	139	-4	  1.9783
-2.4	139	-4	  1.984
-2.4	139	-4	  1.9898
-2.4	139	-4	  1.9945
-2.4	139	-4	  2.0038
-2.4	139	-4	  2.0093
-2.4	139	-4	  2.0142
-2.4	139	-4	  2.02
-2.4	139	-4	  2.0262
-2.4	139	-4	  2.032
-2.4	139	-4	  2.0366
-2.4	139	-4	  2.0425
-2.4	139	-4	  2.0473
-2.4	139	-4	  2.0531
-2.4	139	-4	  2.0581
-2.4	139	-4	  2.0637
-2.4	139	-4	  2.0688
-2.4	139	-4	  2.0742
-2.4	139	-4	  2.0813
-2.4	139	-4	  2.0862
-2.4	139	-4	  2.092
-2.4	139	-4	  2.0967
-2.4	139	-4	  2.1025
-2.4	139	-4	  2.1073
-2.4	139	-4	  2.1193
-2.4	139	-4	  2.1244
-2.4	139	-4	  2.1317
-2.4	139	-4	  2.1364
-2.4	139	-4	  2.1424
-2.4	139	-4	  2.1471
-2.4	139	-4	  2.1529
-2.4	139	-4	  2.1579
-2.4	139	-4	  2.1634
-2.4	139	-4	  2.1687
-2.4	139	-4	  2.1742
-2.4	139	-4	  2.1809
-2.4	139	-4	  2.1858
-2.4	139	-4	  2.1917
-2.4	139	-4	  2.1964
-2.4	139	-4	  2.2023
-2.4	139	-4	  2.2071
-2.4	139	-4	  2.2128
-2.4	139	-4	  2.2178
-2.4	139	-4	  2.2233
-2.4	139	-4	  2.23
-2.4	139	-4	  2.2349
-2.4	139	-4	  2.2407
-2.4	139	-4	  2.2456
-2.4	139	-4	  2.2513
-2.4	139	-4	  2.2563
-2.4	139	-4	  2.2623
-2.4	139	-4	  2.2671
-2.4	139	-4	  2.2728
-2.4	139	-4	  2.2788
-2.4	139	-4	  2.2841
-2.4	139	-4	  2.2899
-2.4	139	-4	  2.2946
-2.4	139	-4	  2.3003
-2.4	139	-4	  2.3054
-2.4	139	-4	  2.3113
-2.4	139	-4	  2.3163
-2.4	139	-4	  2.3222
-2.4	139	-4	  2.3268
-2.4	139	-4	  2.3333
-2.4	139	-4	  2.3387
-2.4	139	-4	  2.3441
-2.4	139	-4	  2.3499
-2.4	139	-4	  2.3545
-2.4	139	-4	  2.3603
-2.4	139	-4	  2.3652
-2.4	139	-4	  2.3709
-2.4	139	-4	  2.3758
-2.4	139	-4	  2.3825
-2.4	139	-4	  2.3873
-2.4	139	-4	  2.3931
-2.4	139	-4	  2.3981
-2.4	139	-4	  2.4037
-2.4	139	-4	  2.4092
-2.4	139	-4	  2.4142
-2.4	139	-4	  2.42
-2.4	139	-4	  2.4247
-2.4	139	-4	  2.432
-2.4	139	-4	  2.4366
-2.4	139	-4	  2.4426
-2.4	139	-4	  2.4474
-2.4	139	-4	  2.4531
-2.4	139	-4	  2.4581
-2.4	139	-4	  2.4637
-2.4	139	-4	  2.4688
-2.4	139	-4	  2.4742
-2.4	139	-4	  2.48
-2.4	139	-4	  2.4858
-2.4	139	-4	  2.4917
-2.4	139	-4	  2.4964
-2.4	139	-4	  2.5023
-2.4	139	-4	  2.5071
-2.4	139	-4	  2.5187
-2.4	139	-4	  2.5242
-2.4	139	-4	  2.53
-2.4	139	-4	  2.5362
-2.4	139	-4	  2.5421
-2.4	139	-4	  2.5468
-2.4	139	-4	  2.5526
-2.4	139	-4	  2.5573
-2.4	139	-4	  2.5632
-2.4	139	-4	  2.5682
-2.4	139	-4	  2.5739
-2.4	139	-4	  2.5796
-2.4	139	-4	  2.5854
-2.4	139	-4	  2.5913
-2.4	139	-4	  2.5962
-2.4	139	-4	  2.6021
-2.4	139	-4	  2.6067
-2.4	139	-4	  2.6125
-2.4	139	-4	  2.6173
-2.4	139	-4	  2.6232
-2.4	139	-4	  2.6282
-2.4	139	-4	  2.6347
-2.4	139	-4	  2.6404
-2.4	139	-4	  2.6453
-2.4	139	-4	  2.6512
-2.4	139	-4	  2.6562
-2.4	139	-4	  2.662
-2.4	139	-4	  2.6667
-2.4	139	-4	  2.6724
-2.4	139	-4	  2.6772
-2.4	139	-4	  2.6831
-2.4	139	-4	  2.6898
-2.4	139	-4	  2.6947
-2.4	139	-4	  2.7004
-2.4	139	-4	  2.7053
-2.4	139	-4	  2.7113
-2.4	139	-4	  2.7162
-2.4	139	-4	  2.722
-2.4	139	-4	  2.7267
-2.4	139	-4	  2.7325
-2.4	139	-4	  2.7383
-2.4	139	-4	  2.7441
-2.4	139	-4	  2.7499
-2.4	139	-4	  2.7546
-2.4	139	-4	  2.7603
-2.4	139	-4	  2.7652
-2.4	139	-4	  2.7709
